Key,Value/DialogueText/Hash,Value/DialogueText/Text,Value/DialogueAudioID,Value/JPLipRef/Package,Value/JPLipRef/Path,Value/ENLipRef/Package,Value/ENLipRef/Path
Event_04_020,BD923BDC48378638AAA47187C0793177,"I have no intention of forcing you, Miriam.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_020_LIP.jp_Event_04_020_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_020_LIP.en_Event_04_020_LIP,
Event_04_021,9ADAC718465C41D2E5B449B43176CAF5,You don't have to. I gave Gebel my word that I would stop him. What happened here only strengthens my resolve.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_021_LIP.jp_Event_04_021_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_021_LIP.en_Event_04_021_LIP,
Event_04_022,8F12E9344136A456DBDBAE8382279B9A,Thank you Miriam. I am sorry to put it on your shoulders.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_022_LIP.jp_Event_04_022_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_022_LIP.en_Event_04_022_LIP,
Event_04_023,8A2EBC2B4FE3E279EE66CCBEE670972B,"Umm, pardon me...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_023_LIP.jp_Event_04_023_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_023_LIP.en_Event_04_023_LIP,
Event_04_024,B8A573AA46B9C3524E281A83BC37F388,"Oh, hello there. Are you all right? We didn't mean to ignore you.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_024_LIP.jp_Event_04_024_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_024_LIP.en_Event_04_024_LIP,
Event_04_025,3B77912A4417EFF3D9645E8C36BCC355,I'm all right. Thank you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_025_LIP.jp_Event_04_025_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_025_LIP.en_Event_04_025_LIP,
Event_04_026,63FA68AD454076BF9CA083BF566CCABC,You are quite welcome. Do you have a name?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_026_LIP.jp_Event_04_026_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_026_LIP.en_Event_04_026_LIP,
Event_04_027,A16AC3DB446995A62A2C34A7F135BD20,Anne!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_027_LIP.jp_Event_04_027_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_027_LIP.en_Event_04_027_LIP,
Event_04_028,9740B8CB41C1CFCFA7BF7D9DAE86FFB6,"What a lovely name. Anne, you shouldn't be out here. Let me take you somewhere safe.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_028_LIP.jp_Event_04_028_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_028_LIP.en_Event_04_028_LIP,
Event_04_029,AE46A9A3452ECC37074078AC47846453,"Oh, all right!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_029_LIP.jp_Event_04_029_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_029_LIP.en_Event_04_029_LIP,
Event_04_030,799003A84FEC59354CD7F699D2BDB5F7,Come on. This way.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_030_LIP.jp_Event_04_030_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_030_LIP.en_Event_04_030_LIP,
Event_04_031,446EAABB401F37ED5135F6AF7A643C19,"I did some looking around before, and this place seems secure.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_031_LIP.jp_Event_04_031_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_031_LIP.en_Event_04_031_LIP,
Event_04_032,33CD2E4C44DA19A75FDB539F1C586C6B,"Yes, agreed...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_032_LIP.jp_Event_04_032_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_032_LIP.en_Event_04_032_LIP,
Event_04_033,64DA09824F8B2D2BE6BDC4971988DA9C,"Johannes, you, Anne and I will remain here. We can assist Miriam from safe ground. ",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_033_LIP.jp_Event_04_033_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_033_LIP.en_Event_04_033_LIP,
Event_04_034,2C00AA224D41B5F37573FBB1BD8D02D8,What? We can't ask her to brave the castle alone.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_034_LIP.jp_Event_04_034_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_034_LIP.en_Event_04_034_LIP,
Event_04_035,4BDA86644528064692B495AD8E78CC73,Don't be foolish. She is trained in combat. Are you?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_035_LIP.jp_Event_04_035_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_035_LIP.en_Event_04_035_LIP,
Event_04_036,B6E933FF46D9C4BB836B39993F509EFE,We would only get in the way.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_036_LIP.jp_Event_04_036_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_036_LIP.en_Event_04_036_LIP,
Event_04_037,0BA1C1AF4713EF9E1D0408A79329861D,That's not the point—,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_037_LIP.jp_Event_04_037_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_037_LIP.en_Event_04_037_LIP,
Event_04_038,D5D101CB440EBA67DAAB2E91B494A076,"I'll be fine, Johannes. Please don't worry.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_038_LIP.jp_Event_04_038_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_038_LIP.en_Event_04_038_LIP,
Event_04_039,A3EFD7934136E77DD8A26C9CFA1407A8,"Ah, all right.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_039_LIP.jp_Event_04_039_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_039_LIP.en_Event_04_039_LIP,
Event_04_040,28B2A02F4B580B696020BBA3D000E96F,But we'll be here if you need us.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_040_LIP.jp_Event_04_040_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_040_LIP.en_Event_04_040_LIP,
Event_04_041,7636B10E49CC2C2482F17D901AC9B1B1,Let's not waste any time. We have a lot to do.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_041_LIP.jp_Event_04_041_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_041_LIP.en_Event_04_041_LIP,
Event_04_042,367DEC2C43364935AAC4C3B6383D34AC,Come back if you need anything. I'll get a workshop running so I can perform alchemy for you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_042_LIP.jp_Event_04_042_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_042_LIP.en_Event_04_042_LIP,
Event_04_043,8D594A8E4B02F072D756C4A4F31A477A,"Thank you, Johannes.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_043_LIP.jp_Event_04_043_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_043_LIP.en_Event_04_043_LIP,
Event_04_044,12BF2B96407031675F974DA95173E574,"I know you're strong, but...be careful?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_044_LIP.jp_Event_04_044_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_044_LIP.en_Event_04_044_LIP,
Event_04_045,84A3A1C8497E76AD6645729D42C1E4E5,"Aha, I will.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_04_045_LIP.jp_Event_04_045_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_04_045_LIP.en_Event_04_045_LIP,
Event_05_001,9690C9654DB6C83BF47643B94C8F9965,Miriam? It can't be.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_001_LIP.jp_Event_05_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_001_LIP.en_Event_05_001_LIP,
Event_05_002,FAF956F8473C54844BBE1AB2C244DA09,Alfred?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_002_LIP.jp_Event_05_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_002_LIP.en_Event_05_002_LIP,
Event_05_003,16FD82D744BA38C02EBAD38FFE6F5044,Why are you here?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_003_LIP.jp_Event_05_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_003_LIP.en_Event_05_003_LIP,
Event_05_004,B31D46694B84BAA13214F195EF11B929,Johannes. That fool of an apprentice should have stayed out of this...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_004_LIP.jp_Event_05_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_004_LIP.en_Event_05_004_LIP,
Event_05_005,FAF40DC14495BB8792320FA18BB6640A,You have a lot to explain for. After all the terrible things you've done!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_005_LIP.jp_Event_05_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_005_LIP.en_Event_05_005_LIP,
Event_05_006,1D93F2A64A1D97ADB5A783ADCB9D52DC,All that is in the past. I'll not be defending my actions to you.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_006_LIP.jp_Event_05_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_006_LIP.en_Event_05_006_LIP,
Event_05_007,E35C563E4451111491B14F9A0100E7CE,Don't I deserve it? You were like a father to me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_007_LIP.jp_Event_05_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_007_LIP.en_Event_05_007_LIP,
Event_05_008,575F097B417BC618E3029ABB68A1E31F,"Enough, child. I am here for the book! Gebel has the book!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_008_LIP.jp_Event_05_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_008_LIP.en_Event_05_008_LIP,
Event_05_009,376A86DF4524204E49393B81672C50B8,What are you talking about?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_009_LIP.jp_Event_05_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_009_LIP.en_Event_05_009_LIP,
Event_05_010,4DA33FA04A432926B2CC979EAA10087F,"If you don't already know, then let us keep it that way.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_010_LIP.jp_Event_05_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_010_LIP.en_Event_05_010_LIP,
Event_05_011,A609ABFA4A064F6CC0B87AB13A1EC608,!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_011_LIP.jp_Event_05_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_011_LIP.en_Event_05_011_LIP,
Event_05_012,268FE6DF4E4ED12219B450A85ABFE4C3,Alfred! How are you still alive?!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_012_LIP.jp_Event_05_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_012_LIP.en_Event_05_012_LIP,
Event_05_013,E9A37BED4029A9409977B39F219BFE39,"What were you thinking, in coming here?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_013_LIP.jp_Event_05_013_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_013_LIP.en_Event_05_013_LIP,
Event_05_014,8161CA1D4ACB13D4E76773856577A2F9,You can answer my question first.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_014_LIP.jp_Event_05_014_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_014_LIP.en_Event_05_014_LIP,
Event_05_015,5E5B80824055391469462E89460AA117,All that matters is that I am alive. Did you come here for the book?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_015_LIP.jp_Event_05_015_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_015_LIP.en_Event_05_015_LIP,
Event_05_016,D90117F145BF43BF32ADB5ADE999CFD7,Book...? The Liber Logaeth?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_016_LIP.jp_Event_05_016_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_016_LIP.en_Event_05_016_LIP,
Event_05_017,9E5BE20749CAC12B359B57B0A3145AFD,Make no mistake. I won't let anyone touch that tome but me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_017_LIP.jp_Event_05_017_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_017_LIP.en_Event_05_017_LIP,
Event_05_018,2AF34AF24FF276B6F8BDFC9B0A91F1E1,Not even you should touch it! Didn't what happened ten years ago teach you anything? ,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_018_LIP.jp_Event_05_018_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_018_LIP.en_Event_05_018_LIP,
Event_05_019,2BE766844B8CF3057B7AF4A3BF389E82,I don't have time to argue with you. I just hope you are wise enough not to get in my way.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_019_LIP.jp_Event_05_019_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_019_LIP.en_Event_05_019_LIP,
Event_05_020,D90022AB4D1EB46A79E6E3BA2880807E,What?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_020_LIP.jp_Event_05_020_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_020_LIP.en_Event_05_020_LIP,
Event_05_021,C66647984C31F9F3B01E50A265A17BAE,You know full well my power exceeds yours. Take Miriam and leave this place.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_021_LIP.jp_Event_05_021_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_021_LIP.en_Event_05_021_LIP,
Event_05_022,E01370D84406CC8A92B0A483C100BC98,Otherwise... you will die.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_022_LIP.jp_Event_05_022_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_022_LIP.en_Event_05_022_LIP,
Event_05_023,D4D9C64249831BD7EEE0FAA04F4F5DA8,I came here because something didn't feel right. But I didn't expect him.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_023_LIP.jp_Event_05_023_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_023_LIP.en_Event_05_023_LIP,
Event_05_024,D0CF330641EABDC5C51DE4ADFF3F2B13,"Johannes, what is the Liber Logaeth?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_024_LIP.jp_Event_05_024_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_024_LIP.en_Event_05_024_LIP,
Event_05_025,66FFBF2342DE28C1FF213FAAEA338990,It's... it's a book the Alchemy Guild once possessed that allows for the summoning of spirits.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_025_LIP.jp_Event_05_025_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_025_LIP.en_Event_05_025_LIP,
Event_05_026,590942A449F8620B79EECF830DB1AFD0,The Guild used it to bring about the calamity ten years ago. And the Shardbinders' crystal acted as a kind of catalyst.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_026_LIP.jp_Event_05_026_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_026_LIP.en_Event_05_026_LIP,
Event_05_027,CFC4802D4D52F5F6478F079BC229DCE8,A book like that shouldn't even exist.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_027_LIP.jp_Event_05_027_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_027_LIP.en_Event_05_027_LIP,
Event_05_028,0AC9DF164B8A85931FB2439C3E7E5A2C,I know. Alfred must be trying to restore the Alchemy Guild to power. But we cannot let him lay hands on the Liber Logaeth.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_028_LIP.jp_Event_05_028_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_028_LIP.en_Event_05_028_LIP,
Event_05_029,164447CC484E2DFFA6D73EB3F0C98EE1,"He said Gebel had it... You know, I think I might have seen it.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_029_LIP.jp_Event_05_029_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_029_LIP.en_Event_05_029_LIP,
Event_05_030,1CAFD1D14F922EE849B473A1B817AFB3,"It makes sense, considering the situation we're in.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_030_LIP.jp_Event_05_030_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_030_LIP.en_Event_05_030_LIP,
Event_05_031,389C9A5F4E075452A356DAAEE13EC0A4,He must have gotten his hands on it after surviving the sacrifice.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_031_LIP.jp_Event_05_031_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_031_LIP.en_Event_05_031_LIP,
Event_05_032,B015EB5343F62006E8BD29B8B6A59C22,So now I have to stop Alfred too.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_032_LIP.jp_Event_05_032_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_032_LIP.en_Event_05_032_LIP,
Event_05_033,7757B4F747AB701DC5B40DA234C009CD,"No. Let's focus on Gebel. If we can get to him and the book before Alfred does, we'll kill two birds with one stone.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_033_LIP.jp_Event_05_033_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_033_LIP.en_Event_05_033_LIP,
Event_05_034,C54A69114853BDE82461008D4BC17620,Good point. All right.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_034_LIP.jp_Event_05_034_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_034_LIP.en_Event_05_034_LIP,
Event_05_035,BB8AE9C945B29E9183BDC98EF365C9D8,...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_035_LIP.jp_Event_05_035_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_035_LIP.en_Event_05_035_LIP,
Event_05_036,C0954A054D08B9D969B30F863D819221,Dominique might know what to do about Alfred in the meantime. I'll head back to the village and see what she has to say.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_05_036_LIP.jp_Event_05_036_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_05_036_LIP.en_Event_05_036_LIP,
Event_06_001,BA3621144B061E026DEE87AEF61EDFF1,Stop right there.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_001_LIP.jp_Event_06_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_001_LIP.en_Event_06_001_LIP,
Event_06_002,1C14926E498307B8F5E3BD857E7EFDB1,!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_002_LIP.jp_Event_06_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_002_LIP.en_Event_06_002_LIP,
Event_06_003,FE36741A47F9D20DB3118494DCBD3799,"I know what you are—that ghastly air about you. You reek of sorcery, Shardbinder.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_003_LIP.jp_Event_06_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_003_LIP.en_Event_06_003_LIP,
Event_06_004,B9BC28464D6C6A07A450AFA9EB43FB3D,Aha. And what am I to make of you?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_004_LIP.jp_Event_06_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_004_LIP.en_Event_06_004_LIP,
Event_06_005,DF96A6B34B5DD868B73770B700530186,"Cease this at once, Zangetsu!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_005_LIP.jp_Event_06_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_005_LIP.en_Event_06_005_LIP,
Event_06_006,7411D2F3450E0993C65AEE9D660412C5,Here we go.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_006_LIP.jp_Event_06_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_006_LIP.en_Event_06_006_LIP,
Event_06_007,B9E2E30F468E09F2B9A968810B856001,How many times do I have to tell you? Our enemies are the demons and those in league with them.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_007_LIP.jp_Event_06_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_007_LIP.en_Event_06_007_LIP,
Event_06_008,BED4609A485C7AFD006D95BDFA66AB62,"And I say what is the difference. The Alchemists were the gunmen, the Shardbinders the gun. All must be dismantled.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_008_LIP.jp_Event_06_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_008_LIP.en_Event_06_008_LIP,
Event_06_009,889499704E4C1223F8BC86A119FD0533,"In the case of the Alchemists, you are right. They coveted the powers of hell and must pay for it.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_009_LIP.jp_Event_06_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_009_LIP.en_Event_06_009_LIP,
Event_06_010,6B3060654024935DFBF88DA8C9BE56CC,"But Miriam is not like them. She is fighting for us, at great personal risk. ",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_010_LIP.jp_Event_06_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_010_LIP.en_Event_06_010_LIP,
Event_06_011,1C06FE984439373206FB928AE85D73F6,Really? You forget how many of our friends perished for similarly misplacing their faith.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_011_LIP.jp_Event_06_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_011_LIP.en_Event_06_011_LIP,
Event_06_012,AF2CEE92479C006852E67F99436827CC,And do I look as weak? Look closer.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_012_LIP.jp_Event_06_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_012_LIP.en_Event_06_012_LIP,
Event_06_013,A827950D43EF86DE750DD7B73AEE60CC,I was bored with her anyway.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_013_LIP.jp_Event_06_013_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_013_LIP.en_Event_06_013_LIP,
Event_06_014,CA772D8040EB7D221E37DC9984FAF28B,"Do your job, Zangetsu. You need to put a stop to Alfred.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_014_LIP.jp_Event_06_014_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_014_LIP.en_Event_06_014_LIP,
Event_06_015,051188EE4351F28E54CFF981419AE7B9,"And I will. But you listen to me, Shardbinder... If you value your life, then stay out of my sight.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_015_LIP.jp_Event_06_015_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_015_LIP.en_Event_06_015_LIP,
Event_06_016,1F2E879D4841AF2EC418C4A3923AB56D,"You can hold me to my word, Dominique, but don't presume to tell me what else I can or cannot do.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_016_LIP.jp_Event_06_016_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_016_LIP.en_Event_06_016_LIP,
Event_06_017,AFC71ABA4100A3BBA9C26DB3BA52F2E3,I apologize for my acquaintance. He had no right to speak to you like that.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_017_LIP.jp_Event_06_017_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_017_LIP.en_Event_06_017_LIP,
Event_06_018,DDA66ACB477E3DD313884D8F8858124A,Pay it no mind. I've been through worse.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_018_LIP.jp_Event_06_018_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_018_LIP.en_Event_06_018_LIP,
Event_06_019,A0664F2F4EC0A78A2A709D844BDBB14B,"I want you to know that I trust you, Miriam—and nothing anyone says could ever sway that trust.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_019_LIP.jp_Event_06_019_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_019_LIP.en_Event_06_019_LIP,
Event_06_020,4B3D162147541A4523C9A98F69B62C8F,You have my thanks. It's nice to know that I have someone on my side.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_020_LIP.jp_Event_06_020_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_020_LIP.en_Event_06_020_LIP,
Event_06_021,D24CC57B4003EE3DAF7AA790E3F9D389,Zangetsu is a demon hunter from a land far to the east. In the tumult of a decade ago...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_021_LIP.jp_Event_06_021_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_021_LIP.en_Event_06_021_LIP,
Event_06_022,A2BE13694745EB131B37C39A3ED50221,...Perhaps even longer...demons robbed him everything precious to him and he's despised everything to do with them since.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_022_LIP.jp_Event_06_022_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_022_LIP.en_Event_06_022_LIP,
Event_06_023,3747274A4670E035721D4FB0EC8AEC02,"His strength, however, is second to none.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_023_LIP.jp_Event_06_023_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_023_LIP.en_Event_06_023_LIP,
Event_06_024,8F9C1DD24807379F430821B634EA77CC,"I saw it for myself. I could tell he was holding back, but he was a handful regardless.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Event_06_024_LIP.jp_Event_06_024_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Event_06_024_LIP.en_Event_06_024_LIP,
