Key,Value/Type,Value/CraftItemId,Value/CraftValue,Value/RankMin,Value/RankMax,Value/Ingredient1Id,Value/Ingredient1Total,Value/Ingredient2Id,Value/Ingredient2Total,Value/Ingredient3Id,Value/Ingredient3Total,Value/Ingredient4Id,Value/Ingredient4Total,Value/OpenKeyRecipeID,Value/openCondition,Value/openParameter,Value/firstTimeBonusSpecialEffectId,Value/Alkhahest,Value/FirstBonusType/0,Value/FirstBonusType/1,Value/FirstBonusType/2,Value/FirstBonusType/3,Value/FirstBonusType/4,Value/FirstBonusType/5,Value/FirstBonusType/6,Value/FirstBonusType/7,Value/FirstBonusType/8,Value/FirstBonusValue/0,Value/FirstBonusValue/1,Value/FirstBonusValue/2,Value/FirstBonusValue/3,Value/FirstBonusValue/4,Value/FirstBonusValue/5,Value/FirstBonusValue/6,Value/FirstBonusValue/7,Value/FirstBonusValue/8
Raginggirl02,ECraftType::Enhance,Raginggirl,0,7,9,WindFeathers,1,MonsterBirdHair,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonAme00,ECraftType::Enhance,SummonAme,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonAme01,ECraftType::Enhance,SummonAme,0,4,6,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonAme02,ECraftType::Enhance,SummonAme,0,7,9,Warriorskull,1,Jeneralskull,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Headfail00,ECraftType::Enhance,Headfail,0,1,3,Bronze,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Headfail01,ECraftType::Enhance,Headfail,0,4,6,Steel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Headfail02,ECraftType::Enhance,Headfail,0,7,9,DamascusSteel,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonButt00,ECraftType::Enhance,SummonButt,0,1,3,BatFeather,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonButt01,ECraftType::Enhance,SummonButt,0,4,6,Batfang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonButt02,ECraftType::Enhance,SummonButt,0,7,9,Gusionfang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Releasetoade00,ECraftType::Enhance,Releasetoade,0,1,3,Gusionfang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Releasetoade01,ECraftType::Enhance,Releasetoade,0,4,6,ToadHeart,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Releasetoade02,ECraftType::Enhance,Releasetoade,0,7,9,Toadwing,1,ToadHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EntangleBind00,ECraftType::Enhance,EntangleBind,0,1,3,MocoOil,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EntangleBind01,ECraftType::Enhance,EntangleBind,0,4,6,MocoOil,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EntangleBind02,ECraftType::Enhance,EntangleBind,0,7,9,MocoOil,1,MocoOnion,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KnifeMastery00,ECraftType::Enhance,KnifeMastery,0,1,3,Knife,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KnifeMastery01,ECraftType::Enhance,KnifeMastery,0,4,6,Kukuri,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KnifeMastery02,ECraftType::Enhance,KnifeMastery,0,7,9,Swordbreaker,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SwordMastery00,ECraftType::Enhance,SwordMastery,0,1,3,LongSword,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SwordMastery01,ECraftType::Enhance,SwordMastery,0,4,6,Burtgang,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SwordMastery02,ECraftType::Enhance,SwordMastery,0,7,9,Dineslave,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GunMastery00,ECraftType::Enhance,GunMastery,0,1,3,Musketon,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GunMastery01,ECraftType::Enhance,GunMastery,0,4,6,Tanegasima,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GunMastery02,ECraftType::Enhance,GunMastery,0,7,9,Carvalin,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
WhipMastery00,ECraftType::Enhance,WhipMastery,0,1,3,Awhip,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
WhipMastery01,ECraftType::Enhance,WhipMastery,0,4,6,FireWhip,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
WhipMastery02,ECraftType::Enhance,WhipMastery,0,7,9,Snakebyte,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KickMastery00,ECraftType::Enhance,KickMastery,0,1,3,KungFuShoes,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KickMastery01,ECraftType::Enhance,KickMastery,0,4,6,KillerBoots,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
KickMastery02,ECraftType::Enhance,KickMastery,0,7,9,Assaultsollette,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SpearMastery00,ECraftType::Enhance,SpearMastery,0,1,3,Spear,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SpearMastery01,ECraftType::Enhance,SpearMastery,0,4,6,Partizan,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SpearMastery02,ECraftType::Enhance,SpearMastery,0,7,9,ShingoGempo,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GreatSwordMastery00,ECraftType::Enhance,GreatSwordMastery,0,1,3,Perex,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GreatSwordMastery01,ECraftType::Enhance,GreatSwordMastery,0,4,6,Flanders,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
GreatSwordMastery02,ECraftType::Enhance,GreatSwordMastery,0,7,9,Gram,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
JapanSwordMastery00,ECraftType::Enhance,JapanSwordMastery,0,1,3,Noda,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
JapanSwordMastery01,ECraftType::Enhance,JapanSwordMastery,0,4,6,Tsurumaru,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
JapanSwordMastery02,ECraftType::Enhance,JapanSwordMastery,0,7,9,Lightningoff,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CraftMastery00,ECraftType::Enhance,CraftMastery,0,1,3,Silver,4,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CraftMastery01,ECraftType::Enhance,CraftMastery,0,4,6,Gold,4,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CraftMastery02,ECraftType::Enhance,CraftMastery,0,7,9,Alexandrite,4,Bixbite,4,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
optimizer00,ECraftType::Enhance,optimizer,0,1,3,ThunderbirdFeathers,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
optimizer01,ECraftType::Enhance,optimizer,0,4,6,WindFeathers,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
optimizer02,ECraftType::Enhance,optimizer,0,7,9,Haagentifeather,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistBrow00,ECraftType::Enhance,ResistBrow,0,1,3,Copperbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistBrow01,ECraftType::Enhance,ResistBrow,0,4,6,Ironbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistBrow02,ECraftType::Enhance,ResistBrow,0,7,9,Steelbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistedge00,ECraftType::Enhance,Resistedge,0,1,3,Copperbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistedge01,ECraftType::Enhance,Resistedge,0,4,6,Ironbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistedge02,ECraftType::Enhance,Resistedge,0,7,9,Steelbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistthrust00,ECraftType::Enhance,Resistthrust,0,1,3,Copperbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistthrust01,ECraftType::Enhance,Resistthrust,0,4,6,Ironbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistthrust02,ECraftType::Enhance,Resistthrust,0,7,9,Steelbreastplate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistFire00,ECraftType::Enhance,ResistFire,0,1,3,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistFire01,ECraftType::Enhance,ResistFire,0,4,6,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistFire02,ECraftType::Enhance,ResistFire,0,7,9,Ruby,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistice00,ECraftType::Enhance,Resistice,0,1,3,Sapphire,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistice01,ECraftType::Enhance,Resistice,0,4,6,Sapphire,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistice02,ECraftType::Enhance,Resistice,0,7,9,Sapphire,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistThunder00,ECraftType::Enhance,ResistThunder,0,1,3,Emerald,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistThunder01,ECraftType::Enhance,ResistThunder,0,4,6,Emerald,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistThunder02,ECraftType::Enhance,ResistThunder,0,7,9,Emerald,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistdark00,ECraftType::Enhance,Resistdark,0,1,3,DarkMatter,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistdark01,ECraftType::Enhance,Resistdark,0,4,6,DarkMatter,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistdark02,ECraftType::Enhance,Resistdark,0,7,9,DarkMatter,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistHorley00,ECraftType::Enhance,ResistHorley,0,1,3,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistHorley01,ECraftType::Enhance,ResistHorley,0,4,6,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistHorley02,ECraftType::Enhance,ResistHorley,0,7,9,Diamond,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistmagic00,ECraftType::Enhance,Resistmagic,0,1,3,Ruby,1,Sapphire,1,Emerald,1,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistmagic01,ECraftType::Enhance,Resistmagic,0,4,6,Ruby,1,Sapphire,1,Emerald,1,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistmagic02,ECraftType::Enhance,Resistmagic,0,7,9,Ruby,1,Sapphire,1,Emerald,1,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPoison00,ECraftType::Enhance,ResistPoison,0,1,3,Mithridate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPoison01,ECraftType::Enhance,ResistPoison,0,4,6,Mithridate,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPoison02,ECraftType::Enhance,ResistPoison,0,7,9,Mithridate,1,Panacea,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistcurse00,ECraftType::Enhance,Resistcurse,0,1,3,HolyWater,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistcurse01,ECraftType::Enhance,Resistcurse,0,4,6,HolyWater,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Resistcurse02,ECraftType::Enhance,Resistcurse,0,7,9,HolyWater,1,Panacea,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPetri00,ECraftType::Enhance,ResistPetri,0,1,3,Stonethaw,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPetri01,ECraftType::Enhance,ResistPetri,0,4,6,Stonethaw,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ResistPetri02,ECraftType::Enhance,ResistPetri,0,7,9,Stonethaw,1,Panacea,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
STREnhance00,ECraftType::Enhance,STREnhance,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
STREnhance01,ECraftType::Enhance,STREnhance,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
STREnhance02,ECraftType::Enhance,STREnhance,0,7,9,Ectoplasm,1,Marbasfang,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CONEnhance00,ECraftType::Enhance,CONEnhance,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CONEnhance01,ECraftType::Enhance,CONEnhance,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CONEnhance02,ECraftType::Enhance,CONEnhance,0,7,9,Ectoplasm,1,Marbasmane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
INTEnhance00,ECraftType::Enhance,INTEnhance,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
INTEnhance01,ECraftType::Enhance,INTEnhance,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
INTEnhance02,ECraftType::Enhance,INTEnhance,0,7,9,Ectoplasm,1,DevilRoyalEyeball,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
MNDEnhance00,ECraftType::Enhance,MNDEnhance,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
MNDEnhance01,ECraftType::Enhance,MNDEnhance,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
MNDEnhance02,ECraftType::Enhance,MNDEnhance,0,7,9,Ectoplasm,1,Gusionfur,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LUKEnhance00,ECraftType::Enhance,LUKEnhance,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LUKEnhance01,ECraftType::Enhance,LUKEnhance,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LUKEnhance02,ECraftType::Enhance,LUKEnhance,0,7,9,Ectoplasm,1,Abyssguardianbastard,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EnhancedGOLD00,ECraftType::Enhance,EnhancedGOLD,0,1,3,Ectoplasm,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EnhancedGOLD01,ECraftType::Enhance,EnhancedGOLD,0,4,6,Ectoplasm,1,HolyWater,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
EnhancedGOLD02,ECraftType::Enhance,EnhancedGOLD,0,7,9,Ectoplasm,1,Gold,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Healing00,ECraftType::Enhance,Healing,0,1,3,Potion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Healing01,ECraftType::Enhance,Healing,0,4,6,HighPotion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Healing02,ECraftType::Enhance,Healing,0,7,9,ExPotion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Regeneration00,ECraftType::Enhance,Regeneration,0,1,3,Potion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Regeneration01,ECraftType::Enhance,Regeneration,0,4,6,HighPotion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Regeneration02,ECraftType::Enhance,Regeneration,0,7,9,ExPotion,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Shovelshooter00,ECraftType::Enhance,Shovelshooter,0,1,3,Excavator,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Shovelshooter01,ECraftType::Enhance,Shovelshooter,0,4,6,Excavator,1,Mithril,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Shovelshooter02,ECraftType::Enhance,Shovelshooter,0,7,9,Excavator,1,Hihiirokane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
StraightArrow00,ECraftType::Enhance,StraightArrow,0,1,3,Softpoint,3,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
StraightArrow01,ECraftType::Enhance,StraightArrow,0,4,6,DemonCloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
StraightArrow02,ECraftType::Enhance,StraightArrow,0,7,9,Lerajecloth,1,SilverBullets,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChaseArrow00,ECraftType::Enhance,ChaseArrow,0,1,3,Hollowpoint,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChaseArrow01,ECraftType::Enhance,ChaseArrow,0,4,6,DemonCloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ChaseArrow02,ECraftType::Enhance,ChaseArrow,0,7,9,Lerajecloth,1,SilverBullets,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ShootingDagger00,ECraftType::Enhance,ShootingDagger,0,1,3,DemonCloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ShootingDagger01,ECraftType::Enhance,ShootingDagger,0,4,6,Assasincloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
ShootingDagger02,ECraftType::Enhance,ShootingDagger,0,7,9,Ninjacloth,1,Hihiirokane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HiddenDart00,ECraftType::Enhance,HiddenDart,0,1,3,DemonCloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HiddenDart01,ECraftType::Enhance,HiddenDart,0,4,6,Assasincloth,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
HiddenDart02,ECraftType::Enhance,HiddenDart,0,7,9,Ninjacloth,1,Hihiirokane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
BaudRideBlast00,ECraftType::Enhance,BaudRideBlast,0,1,3,Gunpowder,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
BaudRideBlast01,ECraftType::Enhance,BaudRideBlast,0,4,6,Gunpowder,1,Ruby,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
BaudRideBlast02,ECraftType::Enhance,BaudRideBlast,0,7,9,Gunpowder,1,FairyPowder,1,EligosHeart,1,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonApe00,ECraftType::Enhance,SummonApe,0,1,3,MonkeyFur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonApe01,ECraftType::Enhance,SummonApe,0,4,6,Wolfmanfur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonApe02,ECraftType::Enhance,SummonApe,0,7,9,Silverwolffur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LuckyDrop00,ECraftType::Enhance,LuckyDrop,0,1,3,Lilimtail,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LuckyDrop01,ECraftType::Enhance,LuckyDrop,0,4,6,Lilimtail,1,Cyhyraethtear,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
LuckyDrop02,ECraftType::Enhance,LuckyDrop,0,7,9,Lilimtail,1,Lamastutear,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SamonSamHiggin00,ECraftType::Enhance,SamonSamHiggin,0,1,3,Toadwing,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SamonSamHiggin01,ECraftType::Enhance,SamonSamHiggin,0,4,6,Toadwing,1,Gusionfang,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SamonSamHiggin02,ECraftType::Enhance,SamonSamHiggin,0,7,9,Toadwing,1,Marbasfang,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Tornadoslicer00,ECraftType::Enhance,Tornadoslicer,0,1,3,WindFeathers,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Tornadoslicer01,ECraftType::Enhance,Tornadoslicer,0,4,6,WindFeathers,1,Gaapwing,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Tornadoslicer02,ECraftType::Enhance,Tornadoslicer,0,7,9,WindFeathers,1,DevilRoyalEyeball,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Venomsmog00,ECraftType::Enhance,Venomsmog,0,1,3,Chicomecoatlhorn,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Venomsmog01,ECraftType::Enhance,Venomsmog,0,4,6,Chicomecoatlhorn,1,Poison,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Venomsmog02,ECraftType::Enhance,Venomsmog,0,7,9,Gaaphorn,1,Poison,3,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CurseDray00,ECraftType::Enhance,CurseDray,0,1,3,Poisontoadeye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CurseDray01,ECraftType::Enhance,CurseDray,0,4,6,Evileye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
CurseDray02,ECraftType::Enhance,CurseDray,0,7,9,SeekerEye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Petrey00,ECraftType::Enhance,Petrey,0,1,3,Poisontoadeye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Petrey01,ECraftType::Enhance,Petrey,0,4,6,Evileye,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Petrey02,ECraftType::Enhance,Petrey,0,7,9,DevilRoyalEyeball,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
